time_days,strength_of_memory,learning_method,material_complexity,information_relevance,presentation_type,sleep_quality,stress_level,memory_retention_%
6.49343914420683,3.90071360120488,Doing,High,High,Textual,Average,Moderate,24.3489121817824
5.00191052358564,4.05364743641982,Watching,Low,High,Visual,Poor,Moderate,29.6462494532808
2.99057301107114,0.971412167923241,Listening + Watching,High,Low,Visual,Average,Low,10.8260854220291
3.66917797130474,4.26339443757052,Listening,High,Medium,Visual,Average,Low,40.661382563071
0.681069777121979,2.33686886817838,Doing,High,Medium,Visual,Good,High,91.5118783763374
6.89357368499518,1.68270361795575,Watching,Low,Medium,Visual,Good,Low,1.58678971175728
4.69821040239494,3.0908753758414,Listening + Watching,Medium,Medium,Visual,Good,Moderate,38.7832228844918
2.06928807239762,4.1998230761753,Listening + Watching,Medium,Medium,Auditory,Average,High,67.9332764529782
4.14207792008519,4.00393467983709,Listening,Medium,High,Auditory,Good,Low,35.3686893289407
0.855428325876058,4.50498867161509,Listening,Low,Medium,Auditory,Average,Moderate,81.1833110897889
6.76427301477233,4.6765948370695,Listening + Watching,Low,High,Auditory,Poor,High,32.1534400475317
1.30601641639523,1.57154932142487,Watching,Medium,Medium,Visual,Average,High,50.0306767189222
4.57140919458098,2.40736052376172,Listening,Medium,Medium,Auditory,Good,High,3.28319197159638
1.79363579151862,0.565828426422815,Listening + Watching,Medium,Low,Visual,Good,Moderate,10.7250757709317
5.0511735402749,4.45694746669277,Listening + Watching,Medium,Low,Textual,Good,High,28.7555920609971
5.46006743395794,1.19557468163645,Listening,Low,Low,Textual,Good,Moderate,6.9481425991319
4.74659612948889,4.37663665554212,Doing,Medium,High,Auditory,Poor,Low,47.8044765141436
4.34004627576083,1.98224294893968,Watching,High,High,Visual,Poor,High,13.4025627088422
6.25803674826888,2.15660115491512,Doing,Medium,Low,Auditory,Average,Low,15.5343692386213
0.642524305829331,0.676095145177367,Doing,Low,Low,Visual,Good,High,40.5118962920747
2.38331188388335,1.97095455394394,Watching,High,Medium,Auditory,Poor,High,29.1066531321183
1.81318360945284,4.49763657260569,Watching,High,High,Textual,Poor,High,65.7608587981306
6.91729633825141,0.614963305047219,Listening,High,Medium,Textual,Poor,Moderate,0
2.78678947970143,2.32847362871026,Listening,Low,Medium,Auditory,Good,Low,35.5758909485014
5.15502762475875,0.641298334157335,Listening,Medium,Low,Auditory,Poor,High,7.44080506434352
4.82460363077893,2.16915541299079,Watching,Low,Medium,Visual,Good,High,15.8684206671977
1.56336053859391,1.27688288351131,Doing,Low,Medium,Textual,Poor,Moderate,36.7776312306683
1.7490839934597,1.63498276970767,Watching,High,Low,Auditory,Poor,High,32.5773274488945
2.04086348851594,4.44919267922639,Listening,High,Low,Visual,Good,Moderate,64.662838001693
2.93677821998972,2.46222149279851,Doing,Low,Medium,Textual,Good,High,40.8216410466856
1.71684295298864,1.7320909613086,Listening,High,Medium,Visual,Good,Low,37.0083147788542
0.23559523095325,3.15202270077747,Doing,Low,Medium,Textual,Poor,Moderate,98.5027587297296
6.16781209196965,1.13948131924662,Listening,High,High,Textual,Average,Moderate,4.52218037143535
6.7627078365281,1.66726223339385,Watching,Medium,Medium,Visual,Average,High,7.29913327580083
2.45683567051782,2.958115854213,Listening + Watching,Medium,Low,Visual,Good,Low,43.5216885167066
2.43569746803576,1.56885368831631,Listening + Watching,Medium,Medium,Textual,Good,High,25.752419062745
0.14893350814316,3.55607481830393,Doing,High,High,Textual,Average,Moderate,100
4.79372974947958,2.71171086016785,Watching,High,Medium,Visual,Average,High,24.0139253691436
5.79553528066554,3.97395081614611,Listening,Medium,High,Auditory,Good,Low,24.5840856773443
1.11159727248402,4.76710041075111,Doing,Low,High,Visual,Good,Moderate,90.0276917228729
1.20169781063334,1.02112200206334,Doing,Low,Low,Auditory,Good,Low,41.0878003116651
5.55157442480292,2.00599254493045,Listening,Medium,Medium,Visual,Average,Low,12.0534596919029
4.3524061636436,1.93797078295283,Listening,High,High,Auditory,Average,Moderate,6.03762583659028
0.409537847631247,1.18032313701764,Listening,Low,Medium,Auditory,Average,Low,73.0206131158689
4.39557423418974,4.14636411800062,Watching,Low,High,Textual,Good,High,32.1977100031224
2.23153228762199,3.91945416817456,Listening + Watching,Low,Low,Visual,Poor,Moderate,68.5298487055825
2.64420357274884,2.6799146187548,Doing,High,Low,Visual,Average,Low,40.9897057286875
5.41114678624847,2.91996850007574,Doing,Low,Medium,Visual,Poor,Low,26.7166712649334
5.69545282944101,0.767948621011233,Listening + Watching,Low,Medium,Auditory,Poor,High,2.14262437238189
2.86246072519483,2.99978308547171,Doing,Medium,Medium,Auditory,Average,High,51.273263130381
6.63535525844385,4.06103685808836,Watching,High,Medium,Textual,Average,High,23.7130080804504
2.9045927538693,3.08222408112736,Listening,Medium,Medium,Auditory,Average,High,41.1686652907206
5.42566864308776,1.69387866554189,Listening + Watching,Low,High,Visual,Good,Low,20.3682664151371
3.43875312549339,3.50396722550452,Watching,High,Medium,Auditory,Poor,Low,35.9663939605607
6.29297305300238,2.12669793484361,Listening,High,High,Auditory,Poor,Low,10.8172497798927
6.36355258118623,2.95192977928581,Listening + Watching,Medium,High,Textual,Poor,Moderate,23.9419670561295
0.703175974310479,2.69404413475516,Watching,Medium,High,Auditory,Poor,Low,83.6590087402764
6.56180398604056,2.21528750434331,Listening + Watching,High,Medium,Visual,Good,Moderate,8.28450849427641
5.79619040649087,3.73495091177361,Listening + Watching,High,Low,Visual,Average,Low,26.5119727826496
5.5600439287574,4.47744250393647,Watching,Medium,Low,Visual,Average,High,27.8568458936533
1.48628824383011,0.523456333146162,Doing,Low,Medium,Visual,Good,Low,13.3597251406989
5.65532254040719,4.70127433653665,Watching,High,Medium,Textual,Average,Moderate,27.8253311264769
5.96591586932675,2.80181811237451,Listening + Watching,Low,Medium,Textual,Poor,High,16.5758169820988
2.09513730773364,3.65329346163469,Listening + Watching,Medium,High,Visual,Good,Low,70.1934996235262
6.67059454070003,4.35031054779145,Watching,High,Low,Visual,Good,Moderate,21.9847323393462
0.444035010154233,2.60196661541421,Listening,Medium,Low,Auditory,Poor,Low,85.8405409025326
1.13437384740526,4.25738333014201,Listening,High,Low,Auditory,Good,High,73.9823796898763
3.80930985255545,1.29928918754841,Listening,High,Low,Auditory,Poor,Moderate,6.25491811718997
4.07296805074394,1.21625390515917,Listening,Medium,High,Auditory,Good,High,8.64606862276586
4.55153557477623,3.45862115985269,Watching,Medium,Medium,Auditory,Average,Moderate,31.2679200202603
0.217086992276719,4.41564352498282,Doing,Low,High,Visual,Poor,High,100
6.7265307448927,4.51591779891218,Listening,Medium,Medium,Auditory,Average,Moderate,17.499142407154
0.407657839865594,3.39683206269761,Listening + Watching,Medium,Medium,Auditory,Good,Moderate,91.4092126034795
1.08712747379148,2.86470153594193,Listening,Low,Low,Auditory,Good,Low,67.3564777405385
0.196700170929793,1.99126889463432,Doing,Medium,Low,Textual,Good,High,100
4.01132318972925,4.91000187019699,Watching,Low,Medium,Textual,Good,Low,47.6707545231149
6.53264149905471,1.93863058999813,Doing,Low,Medium,Textual,Good,High,5.35462412966212
4.6950354459552,3.84883748254217,Doing,Medium,Low,Visual,Average,High,43.9883907432105
5.77633653251495,2.8939180995725,Doing,Low,Low,Textual,Poor,Low,23.1353772796891
0.191640303864203,3.23830554136406,Listening,Low,Low,Auditory,Good,Moderate,99.7053867305579
3.83990555951011,2.27066247764882,Listening,Low,Low,Auditory,Good,High,27.3495169600936
3.2709845447881,4.84170406462512,Doing,Medium,Low,Auditory,Good,Moderate,54.9978498028293
3.54287881512347,3.07257046744672,Watching,Medium,High,Visual,Average,High,41.4828883693556
0.598270978812797,4.72004433706456,Listening,Low,High,Textual,Good,Low,88.7242834759604
4.82260399137822,0.534161372782614,Watching,Medium,High,Textual,Good,Moderate,0
3.57222086252458,3.07701762436004,Listening,High,Low,Auditory,Good,Low,33.092602528983
5.37952706404272,3.72734100376372,Watching,Low,Medium,Auditory,Poor,High,19.6531288202336
3.44850537502584,3.85286077022998,Listening,High,Medium,Textual,Poor,Low,41.7590503537895
1.13073328996238,4.57239596801757,Doing,Medium,Low,Textual,Good,High,85.8775246775618
4.57297298313697,0.519807240517038,Listening + Watching,High,High,Auditory,Poor,Moderate,1.82435580400632
1.28946589852565,0.501485716667644,Listening + Watching,Medium,Medium,Textual,Good,Moderate,10.9117192877548
6.11952248714822,2.62518557357847,Watching,Medium,Low,Textual,Good,Low,17.4096558013971
4.33050204957777,0.631821672524168,Watching,Low,High,Visual,Poor,Low,1.21713417797628
1.18470679654298,4.88539649148069,Doing,High,High,Auditory,Poor,Moderate,82.5627511735079
6.74013259662033,1.49929328543626,Doing,Low,High,Textual,Good,Low,12.3566623832873
3.67672169701371,2.6269912821418,Watching,High,High,Visual,Poor,Low,30.5029772570634
0.60299931791442,0.775119335055006,Listening + Watching,Medium,High,Visual,Poor,Moderate,52.4249460352669
4.42514704046396,2.84921787277066,Doing,Medium,High,Visual,Poor,High,23.9882702226755
1.84707245838839,2.20980256316334,Watching,Low,High,Visual,Average,Low,32.6178661676627
5.64548481795339,0.700970129947507,Doing,High,High,Visual,Average,Low,4.52756719503562
5.74297230760672,2.00805920013301,Doing,High,High,Visual,Average,Moderate,19.9983876122375
6.85473675539717,2.26146209100285,Listening,Medium,High,Visual,Average,High,10.6404284214108
3.56289976406908,4.95464671073723,Doing,Low,Low,Auditory,Average,High,53.7386868706377
3.23920247012139,1.43548642363719,Watching,Medium,Medium,Auditory,Good,Low,11.2918444304684
5.29898167758072,2.95150826916545,Doing,Medium,Low,Auditory,Poor,Low,29.0959946225687
1.01404752875929,4.94291997139383,Watching,Low,Medium,Visual,Average,High,82.7601245275398
3.87371704517256,4.06408643573061,Listening,High,Low,Textual,Poor,Low,44.2337573018812
3.86910844090287,4.9701537539694,Listening,High,Medium,Visual,Good,High,46.4247307104486
0.717364547391672,4.85734241597076,Listening + Watching,Medium,Medium,Auditory,Poor,Low,95.1781297374526
2.9840901899977,2.70292793942369,Listening,High,Medium,Auditory,Poor,Low,32.5396320679582
5.98766511011369,3.63369132441755,Listening,Low,Low,Visual,Good,Moderate,16.327296304004
6.00745999176316,0.99699407123518,Watching,High,Medium,Auditory,Good,High,8.07010436136741
0.784739887945799,2.48516971271061,Listening + Watching,High,High,Textual,Poor,High,71.912935465468
0.725974090960033,4.14058344020014,Listening,Medium,Medium,Textual,Poor,Low,81.9194100789962
1.91259879131335,2.77400894439715,Doing,High,Low,Textual,Good,Moderate,58.7124306104362
6.13588583162256,3.66214564767754,Listening + Watching,Low,Low,Visual,Average,High,29.5149532819923
0.989427837007143,3.85588098492925,Listening,Medium,High,Auditory,Average,Low,73.9731633253239
5.06797793812938,1.64061113559302,Listening + Watching,Low,Medium,Auditory,Average,Low,11.6886069499591
0.798042775330412,4.44064717824154,Listening,High,Low,Textual,Average,Moderate,77.6183852948312
4.39965119086,2.56920093909131,Watching,High,Medium,Auditory,Poor,High,22.2440731729092
2.5568643639221,1.44583296629695,Listening + Watching,Medium,High,Visual,Average,High,32.6785133063559
5.54350634446448,4.394371468048,Listening + Watching,Low,High,Textual,Average,Low,25.0250005574646
1.71246409689501,2.38018462747814,Listening,High,Low,Visual,Good,Low,46.0642497858559
4.51049262279072,3.87640597270874,Listening + Watching,High,Medium,Visual,Good,Moderate,41.9213966188654
1.72620948857361,2.96614882499717,Listening,Medium,High,Auditory,Good,High,71.597886416435
5.02425595347386,2.21842288505525,Doing,High,High,Visual,Good,High,22.3255352646344
6.12837843846917,4.14444386767356,Listening + Watching,High,Low,Textual,Poor,Moderate,25.6462495936569
0.974932413974644,3.13011469240076,Listening + Watching,High,High,Visual,Poor,High,78.9941734030225
6.07951025130898,2.25752946092164,Watching,Low,Low,Auditory,Poor,Moderate,2.6335429450156
4.19566925545866,0.993190416508072,Watching,Low,High,Visual,Average,High,7.48901801421741
0.977062386982465,4.52950391195019,Listening + Watching,Low,High,Visual,Average,Moderate,92.3273698577999
3.05003880198201,0.6596131340375,Watching,High,Low,Auditory,Poor,Moderate,10.0127632547305
1.20993602504718,4.38434306765625,Listening + Watching,Medium,Low,Auditory,Average,Low,80.7333835696683
4.93240043317933,2.1198268619742,Listening,Medium,Medium,Auditory,Average,High,6.72319193483981
5.33619012748385,3.37702443575633,Listening + Watching,Medium,High,Auditory,Average,Low,34.5693421655639
0.829995989882313,4.64989875726058,Listening + Watching,Low,Medium,Auditory,Average,Moderate,97.0567154389842
3.59236498359305,1.18267976976754,Doing,Low,Medium,Auditory,Average,Moderate,8.85619192424741
5.72091288657883,3.05127714037465,Watching,Low,Low,Auditory,Good,Moderate,15.4588370034743
6.55952498670188,3.93994788066586,Watching,Low,High,Visual,Poor,High,24.8690212705653
3.64327328051821,3.90912724723576,Doing,High,Low,Visual,Poor,Low,47.1156940844723
6.65692664291871,2.86534361569777,Listening,Medium,High,Visual,Average,Moderate,10.9536351505677
3.79625389614661,3.31132756957906,Listening,Medium,Low,Textual,Average,High,25.4309316246349
2.81991441273937,3.9088714735978,Listening,Low,High,Auditory,Good,Moderate,43.9948397580459
5.95260158701498,4.28462436990835,Doing,Medium,Medium,Visual,Poor,Moderate,33.4679495879395
3.50158070216082,3.92815893594139,Listening + Watching,Medium,High,Auditory,Good,Moderate,44.0140352114156
3.35612732289521,2.09302224431559,Listening,Low,High,Textual,Good,Moderate,15.3793560143839
3.48315617692782,4.9852688047598,Listening,Low,Low,Auditory,Poor,Low,49.1529184334125
5.94281651290124,2.45526212173687,Doing,Low,High,Visual,Good,Moderate,13.5005333646278
5.84039663764756,0.6100911624152,Watching,Low,High,Textual,Good,Moderate,2.14729968362878
2.88428794783746,2.13177628213458,Doing,High,High,Auditory,Poor,Low,39.808908815111
2.39976903310662,1.07502329558229,Watching,Medium,High,Textual,Poor,Low,11.2218654986576
3.49430336586999,1.04649177077769,Listening,High,Medium,Auditory,Poor,Moderate,2.4165973340817
4.05213031718605,1.76690768048102,Listening,Medium,Low,Textual,Good,Low,16.4613122211418
1.74452675333318,0.740189723797674,Listening + Watching,High,High,Visual,Average,Low,19.6392927301423
5.57829008453758,3.59830484784303,Listening + Watching,Low,Low,Auditory,Average,Low,31.7094222585435
3.45673108355372,0.832949978908573,Watching,High,Medium,Auditory,Average,Low,0
2.40491428409772,1.4148029994618,Listening,Low,Medium,Auditory,Good,Moderate,17.0300650586133
0.837064851451535,0.918048715223537,Listening,Low,High,Visual,Good,High,38.3218573627469
1.74803160678489,0.78425478906364,Doing,High,Low,Textual,Average,High,15.6366744134509
6.65004008511629,1.70488249492794,Listening,Medium,Low,Visual,Poor,Moderate,8.29095907309639
2.20518783905473,3.07354535447166,Listening,High,Low,Textual,Poor,High,47.081061832082
1.26512909663254,4.84108500401079,Doing,Low,Medium,Auditory,Good,Low,79.0505919897374
3.27864226241945,4.44000494457323,Doing,Low,Medium,Textual,Average,High,58.0170964598511
2.21890542918572,4.44170266450396,Listening,Medium,High,Textual,Good,Moderate,61.6415737073664
0.34259882687124,1.29230166216946,Listening + Watching,Medium,Low,Auditory,Good,High,78.6002134467647
2.32970199922798,1.69208237074019,Listening + Watching,Medium,Low,Auditory,Average,Moderate,36.827231619488
3.85434950518233,0.843769925578876,Listening,Low,Medium,Textual,Good,High,4.69227268200843
3.90681536693777,4.00310752961833,Listening + Watching,High,High,Auditory,Poor,Low,46.8218733805041
2.56025655612053,0.814173356685029,Doing,Medium,High,Auditory,Poor,Low,15.7282103096086
3.18638901814294,3.00513051869384,Listening + Watching,Low,High,Textual,Average,Low,46.5825955230684
6.76207363581989,1.61544007545778,Listening,High,Medium,Visual,Good,High,1.74382009525352
2.70370449288915,1.59550535312935,Listening + Watching,Medium,Low,Visual,Poor,High,18.659934169652
1.88176501149388,4.95826274861422,Listening,High,High,Auditory,Average,High,68.3828022392107
1.77992260406065,3.90550913140342,Listening + Watching,High,High,Textual,Average,Low,61.6193270864634
3.25857582765853,4.26622711230973,Listening,Low,Low,Auditory,Average,High,42.2786368084016
5.34068902614691,3.07392208404806,Listening,Low,High,Visual,Good,High,26.6927884942621
1.52131847090047,4.41956429327187,Listening + Watching,Low,Medium,Visual,Average,Moderate,71.8741189761878
4.9941432772713,3.40470742624859,Listening + Watching,High,High,Textual,Good,Low,23.6956930258263
0.245933781110972,4.75778167158355,Doing,Medium,Low,Textual,Average,High,100
2.99063754808923,1.76602363720537,Watching,Medium,Medium,Visual,Good,Moderate,24.7048278023743
5.45346894989923,3.17893795602303,Listening,Medium,High,Textual,Poor,Moderate,10.6558172718044
2.43725739484358,3.60559106571601,Listening,Low,Low,Visual,Good,Moderate,53.1103945891791
3.98978599997326,2.26821787262513,Listening,Medium,Low,Auditory,Poor,Low,15.479804599499
1.51435670649878,4.45868592081824,Listening,Medium,Low,Visual,Poor,Moderate,73.8554086089469
5.21976819877059,4.9091142339687,Listening + Watching,Low,Low,Visual,Average,Low,39.5187270278163
0.460725812554441,2.72196271117698,Listening + Watching,Medium,High,Textual,Poor,Moderate,84.1007238314106
5.98254424964095,2.25788294661953,Watching,Medium,High,Textual,Good,High,6.66098066208934
1.46755506630951,2.62372067850406,Listening,Medium,Medium,Textual,Poor,Low,61.2874883840851
6.13334641878748,4.33731535579369,Watching,High,Medium,Auditory,Good,Low,36.0332457821568
2.53245176497357,3.40460791483175,Doing,High,Low,Textual,Good,High,58.4782222842571
5.08651666387396,0.701475676331428,Watching,Low,Low,Auditory,Good,Moderate,0.116305145219519
2.3026545547247,2.93976459700572,Watching,Low,Medium,Textual,Average,Low,41.7923188916232
6.35079053151907,0.577850552334364,Doing,High,High,Textual,Good,Low,8.20942733607797
0.973796166076783,4.00340916951532,Doing,Low,High,Visual,Average,Low,85.5159792986081
1.33178654598093,1.97740523094109,Watching,Low,High,Visual,Poor,Low,54.5208618739547
3.50190786359574,2.62403366952798,Doing,Medium,Low,Visual,Poor,Low,35.0294994829009
0.665375229363208,4.09405147658434,Watching,Low,Medium,Auditory,Average,High,89.3976002783564
1.45226327444216,0.709019677785927,Listening + Watching,Low,Medium,Textual,Poor,Low,17.5972623197077
6.6119880372629,1.21343691016225,Listening + Watching,Medium,Medium,Visual,Poor,Low,15.4756563236069
6.83777866192042,2.29082169400302,Watching,Medium,High,Textual,Poor,High,9.9737748281267
2.69618937237991,1.53466323595502,Doing,High,Medium,Visual,Poor,Moderate,22.7251108241069
6.47067354499616,2.02055641598778,Doing,Low,Medium,Textual,Good,Low,18.0719147147117
3.85929026214668,4.99178632051609,Listening + Watching,Medium,High,Visual,Poor,High,46.8766454430912
1.96122301452899,4.21436496908215,Listening + Watching,Low,Low,Visual,Good,High,65.0171097555565
4.94655117545613,4.47755816732049,Doing,Low,Low,Visual,Poor,Moderate,38.1246672270599
4.64642246536651,4.71674585104599,Doing,High,High,Visual,Average,Low,52.9824324447063
6.92496470185026,2.03421146141388,Doing,High,Medium,Visual,Average,Low,11.4294138138363
1.92882628312406,1.83684631008413,Doing,High,Low,Textual,Good,Moderate,40.8477219641919
4.73721056836597,1.55328121657434,Watching,High,Low,Visual,Average,High,7.55731780559911
0.458963909703184,4.23552610088655,Doing,High,Low,Textual,Good,High,100
0.884157667007364,3.55798338028333,Listening + Watching,Medium,High,Visual,Poor,High,92.4429194160265
0.127036787162544,1.56277392117295,Listening + Watching,High,Low,Textual,Average,Moderate,91.2077357191874
6.99627869931175,2.19647223144705,Listening,Medium,Medium,Visual,Good,Moderate,11.45341911558
5.6356885103176,2.78020293769759,Doing,High,High,Visual,Good,High,11.835258105214
5.52838880166143,2.87663025773189,Watching,Medium,High,Visual,Poor,Low,21.1653509189925
3.61710991948844,4.49927477848272,Listening,Low,Low,Auditory,Poor,Low,51.57298727562
2.17046287204754,2.21254759826247,Listening,High,Medium,Textual,Average,High,44.5697307342493
1.14372356279246,4.58835813725231,Watching,Medium,High,Textual,Good,Low,82.7814213658825
2.0642556980406,2.48615402143905,Listening,High,Low,Visual,Poor,High,39.2662996629765
2.69420143131106,3.85867703656559,Listening,Medium,Medium,Visual,Average,High,54.4824508700106
5.31853966916403,4.68614443993275,Listening + Watching,Medium,Medium,Visual,Good,Low,33.3062885534741
3.82366634343175,4.5840906678347,Listening,High,High,Auditory,Poor,Low,39.7323025579699
0.634637023232831,0.756287902830565,Watching,Medium,Low,Visual,Average,Moderate,42.9265495644923
0.224400161816494,1.42566932739456,Doing,Low,Medium,Visual,Average,Low,92.6054807714
0.806092038785036,2.64607441489524,Doing,High,High,Textual,Poor,Low,83.9426196991661
2.93244112451192,2.44199430478898,Doing,Low,High,Auditory,Poor,Low,35.6171698255663
6.53903112763823,3.38401249176743,Listening + Watching,Medium,High,Textual,Good,Low,22.6295077024473
4.49807712034363,4.75119072871436,Listening + Watching,Medium,High,Auditory,Good,High,38.439324396781
5.63259870914105,1.00582120075077,Listening + Watching,High,High,Auditory,Poor,Low,7.06385399036629
3.31798470208139,2.53336399310408,Watching,Low,Medium,Textual,Average,High,27.6274115948007
2.5954959740458,1.36584967049213,Doing,Low,High,Textual,Poor,High,29.0218293867365
0.847962571744697,4.52348419279076,Watching,High,Low,Auditory,Good,Moderate,90.4787654869297
6.14393785308481,4.84061083610744,Watching,Low,Low,Auditory,Good,High,29.2544814853097
5.50380420029253,2.65415756850658,Listening,High,Medium,Visual,Poor,Low,3.77512130215353
1.2600148734243,0.968046339776633,Doing,High,High,Visual,Good,Moderate,28.8380873450875
3.6345978907462,4.03382600025203,Listening,Medium,High,Textual,Average,Moderate,47.2338352870054
3.46288617465659,3.6371360772158,Listening + Watching,Medium,Medium,Auditory,Good,Moderate,44.3765183118648
4.41313171353705,2.0960187197464,Listening + Watching,Low,High,Textual,Average,High,27.4244574138869
6.6286895685397,4.49333363286034,Watching,High,High,Visual,Good,High,29.3561321796888
4.10042294816111,4.89124350402218,Watching,High,Low,Visual,Average,High,46.5195348740741
3.82749914077247,3.01034232108588,Listening,High,High,Visual,Poor,Moderate,29.685225531519
0.447228237249181,3.04577560104932,Listening,High,Medium,Auditory,Average,High,81.5991405665484
0.534061584524365,1.838810773012,Watching,Medium,Low,Textual,Poor,High,73.6369770590118
1.39269286015484,3.13027716192491,Doing,Low,Medium,Auditory,Good,Moderate,75.1695536749272
0.324048324673063,2.47839044236181,Watching,Medium,Medium,Auditory,Average,Moderate,88.0183252209144
5.22913497943309,1.85985962117623,Doing,High,High,Visual,Average,Low,17.3524260130846
5.09097909755835,0.802333384357556,Listening,Low,High,Visual,Good,Moderate,6.32170412980526
1.03878801757834,1.63718536869106,Listening + Watching,Low,Low,Textual,Good,Moderate,58.6219676848543
5.86894441548744,1.39034592354949,Listening + Watching,High,Medium,Auditory,Average,Moderate,5.81036519514514
1.16802364043817,2.93918893049277,Listening,High,Medium,Textual,Poor,Low,63.7252059347302
2.17811155028178,3.20751509793617,Listening,Medium,High,Textual,Good,Low,55.8835150547762
1.81794060421342,3.23857275937707,Listening + Watching,Medium,Medium,Textual,Average,Low,67.311914042997
2.66891898015403,2.24681450470556,Doing,High,Medium,Textual,Good,Moderate,50.4224519614305
1.85717998464074,2.39553380158473,Listening,High,Medium,Visual,Good,Low,47.9423445895119
3.47376139242532,4.25407293338288,Doing,Medium,Medium,Textual,Poor,Moderate,52.7111659916908
2.91111438134733,2.64304766082723,Doing,Low,Medium,Visual,Poor,High,44.5763917925052
6.90732948637735,4.94497999461705,Listening + Watching,Low,Low,Textual,Poor,Low,29.7980510362659
0.485891815884757,2.47827753503989,Doing,Low,Medium,Visual,Average,High,86.7696892752717
1.08105149707273,3.42311425078028,Listening + Watching,Medium,Medium,Textual,Good,Moderate,79.8637475964044
0.464498667969357,0.726633495470281,Listening,High,Low,Auditory,Poor,High,56.057992655721
4.41830424537839,3.44002965988465,Watching,Low,High,Auditory,Average,Low,32.3026860675641
0.476114014154665,4.33141877486753,Watching,High,High,Visual,Poor,Low,93.8108208231089
5.87143418789525,4.74106027339983,Watching,Medium,Low,Visual,Poor,Moderate,36.303562233512
3.6323765517053,4.98794275237897,Watching,Medium,Low,Textual,Good,Low,52.8788036556043
3.73635260961258,1.76980390542155,Watching,High,High,Auditory,Average,High,15.4626523941851
3.97500210321414,3.08916529171573,Watching,High,Medium,Textual,Good,High,23.2885897913416
1.27861457351285,2.52823093489466,Doing,High,Medium,Visual,Poor,Low,70.5356166762988
1.46406309148996,3.03717866258827,Doing,High,Low,Textual,Good,Low,69.8975459343519
2.29983952782373,1.20853830735431,Watching,Low,Medium,Auditory,Average,Moderate,11.3040964550432
4.19512526917078,4.35267307668174,Listening,High,Low,Auditory,Poor,High,41.6482492318193
1.54981265398748,4.59306024505064,Listening,Low,High,Auditory,Poor,Low,74.9515460577679
0.902688917219502,2.52347748400815,Doing,Medium,Medium,Auditory,Poor,High,81.0541643405295
6.79380651628718,1.7619343770811,Doing,Low,High,Auditory,Poor,Moderate,13.8934738495283
0.251674522186398,1.13375042443856,Watching,High,Medium,Visual,Average,High,82.7123813507713
5.63861209681855,3.57694171150012,Listening,Low,Medium,Textual,Good,Moderate,20.4386111501197
5.53744253206765,1.90504327829331,Listening + Watching,Medium,Medium,Textual,Average,High,20.8156408259749
2.15077738553116,4.59292356461025,Watching,High,Low,Textual,Poor,Moderate,65.3489537185365
1.03582365045046,3.51955613680192,Doing,Medium,High,Visual,Average,Low,70.7919983464867
1.10483766226742,3.40558396328408,Doing,Medium,Low,Visual,Poor,Low,69.1561412548197
4.91227815893663,3.01730952154208,Doing,High,Low,Visual,Poor,Moderate,34.6562618753483
4.5353654784946,0.705993527429265,Listening + Watching,Low,High,Visual,Good,High,0
5.50094515233457,4.69365096058514,Listening,Medium,High,Textual,Poor,High,29.2530926346673
6.56862008955382,3.32571871984757,Doing,High,Low,Auditory,Average,High,16.7957509586129
4.87429880653948,4.973278925224,Watching,Medium,Low,Auditory,Average,Low,38.0145834820483
1.17537560220496,2.91810382147799,Listening + Watching,Low,Low,Visual,Good,Low,75.2759660894229
1.77975405568133,3.69549901357796,Listening,Medium,High,Textual,Good,High,59.456100895436
5.91113674302449,0.752943010398,Watching,Medium,Low,Textual,Poor,Low,0
1.54421192325604,3.34281279570535,Watching,Medium,High,Visual,Poor,Low,68.6517977038737
0.600403986985922,3.94092325215661,Listening + Watching,Medium,Low,Textual,Poor,Low,100
4.95263237289153,4.00331432683651,Listening + Watching,Low,High,Auditory,Poor,Moderate,38.2236322687149
2.87743185288198,3.96550243503628,Listening + Watching,High,Low,Visual,Average,Moderate,50.3325171901976
6.44827636256674,1.5182718228215,Doing,Medium,Medium,Textual,Poor,Low,14.7862342366784
4.58675999054626,4.88929314922352,Listening,Low,Medium,Textual,Good,Low,48.8568521264591
0.723890946762459,4.97831954281222,Doing,Medium,High,Textual,Average,Low,100
6.64021031405026,0.840181438227206,Listening + Watching,Medium,High,Visual,Average,High,0
1.8840451191177,4.71400890265291,Listening + Watching,Medium,Medium,Auditory,Poor,Moderate,76.1964101798388
2.42676618380337,1.80252137436966,Listening + Watching,Low,High,Textual,Poor,High,30.2244729138808
2.87559685441644,3.60177836787934,Doing,Medium,High,Visual,Average,Low,54.2682138266106
0.453447645189761,2.02149914331259,Watching,Medium,Medium,Visual,Good,Low,80.035790984965
3.52595641339117,4.85489445517905,Listening + Watching,High,Low,Textual,Poor,High,58.5848094119146
0.950897588419516,0.95676736236591,Doing,Low,High,Visual,Average,Low,44.2495876581402
2.86669525414963,2.73986067630369,Listening + Watching,High,High,Auditory,Average,Moderate,48.7129210136338
2.51989753714538,2.42621506373934,Doing,High,Low,Auditory,Poor,Moderate,44.3796882596232
5.43259657564287,1.96710553525093,Listening,High,Low,Visual,Good,Low,6.20090236621773
5.64187653026584,3.40490295896067,Listening,High,High,Textual,Average,Moderate,22.9301635871534
1.15854888848471,1.0897508453975,Doing,Medium,High,Auditory,Average,Low,45.3232937314588
